query,expected_document,expected_chunk,retrieved_document_1,retrieved_document_2,retrieved_document_3,retrieved_chunk_1,retrieved_chunk_2,retrieved_chunk_3,title_1,title_2,title_3,score_1,score_2,score_3,hit@1,hit@3,hit@5,reciprocal_rank,expected_document_in_vector,expected_chunk_in_vector,expected_chunk_after_rerank,diagnosis,diagnosis_recommendation,error
What is the telephone number for reference enquiries at Sha Tin Public Library?,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s11:c0:62758609a3201928,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s11:c0:62758609a3201928,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s14:c0:a07ac0aa4b4ccd33,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s12:c0:aa901d485ba55bce,HKPL Library List PDF,HKPL Library List PDF,HKPL Library List PDF,0.9999595880508423,0.9992967844009399,0.998691976070404,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What is the telephone number for Ap Lei Chau Public Library?,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s11:c0:c7a0b46e9982d11f,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s11:c0:c7a0b46e9982d11f,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s32:c0:01923424cdfb84c3,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s25:c0:86a40a84355e5e92,HKPL Library List PDF,HKPL Library List PDF,HKPL Library List PDF,0.9999159574508667,0.9791876673698425,0.9453812837600708,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What is the telephone number for Pok Fu Lam Public Library?,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s12:c0:ca66991946da6759,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s12:c0:ca66991946da6759,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s22:c0:682d6e1125d41d7c,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s18:c0:06e8156a48a70905,HKPL Library List PDF,HKPL Library List PDF,HKPL Library List PDF,0.9998958110809326,0.7578939199447632,0.2652606964111328,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What is the full address of Stanley Public Library in the Southern District?,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s13:c0:470736c61455982d,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s13:c0:470736c61455982d,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s12:c0:ca66991946da6759,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s11:c0:c7a0b46e9982d11f,HKPL Library List PDF,HKPL Library List PDF,HKPL Library List PDF,0.9994708299636841,0.9942647814750671,0.9888549447059631,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What is the telephone number for Yuen Chau Kok Public Library?,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s13:c0:aaa7a82580089aa2,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s13:c0:aaa7a82580089aa2,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s39:c0:c16521d136250e5f,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s7:c0:5710284800084ede,HKPL Library List PDF,HKPL Library List PDF,HKPL Library List PDF,0.9999181032180786,0.9961867928504944,0.8361023664474487,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What is the address of the Hong Kong Central Library in the Wan Chai District?,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s14:c0:39ccef624dd84fe8,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d,94e479bb-cb27-49ec-8cb7-280e0c308229,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s14:c0:39ccef624dd84fe8,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s17:c0:a17ef7a5b6e99d8b,94e479bb-cb27-49ec-8cb7-280e0c308229:v1:s0:c0:413b4f6f8d565b46,HKPL Library List PDF,HKPL Library List PDF,Hong Kong Public Libraries - Hong Kong Central Library Introduction,0.9997828006744385,0.9944856762886047,0.9330126047134399,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Under what condition will HKPL remove a subscriber's email record from the mailing list without further notice?,bbed2c76-50e5-4869-85c4-9e9241d53db8,bbed2c76-50e5-4869-85c4-9e9241d53db8:v1:s1:c0:87a7d6dea18bff57,bbed2c76-50e5-4869-85c4-9e9241d53db8,784136c6-fed0-4ed1-a385-7fb7d41b3d7b,784136c6-fed0-4ed1-a385-7fb7d41b3d7b,bbed2c76-50e5-4869-85c4-9e9241d53db8:v1:s1:c0:87a7d6dea18bff57,784136c6-fed0-4ed1-a385-7fb7d41b3d7b:v1:s2:c0:e83f0e2dbb6608d7,784136c6-fed0-4ed1-a385-7fb7d41b3d7b:v1:s3:c0:752fe5dea74395e7,Hong Kong Public Libraries - HKPL Newsletter (e-version) Subscription,Hong Kong Public Libraries - Paperless Library Notification Service,Hong Kong Public Libraries - Paperless Library Notification Service,0.7394647818644283,0.5909540585536437,0.5679740905761719,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What is the venue for the Subject Talk on 'New Era of IT' regarding Innovative Technology and Low-altitude Economic Development on 2025/12/13?,ce166332-e10a-45b1-b807-27a8a9bcd34e,ce166332-e10a-45b1-b807-27a8a9bcd34e:v1:s10:c0:be8fc4cfa3be0d85,ce166332-e10a-45b1-b807-27a8a9bcd34e,ce166332-e10a-45b1-b807-27a8a9bcd34e,ce166332-e10a-45b1-b807-27a8a9bcd34e,ce166332-e10a-45b1-b807-27a8a9bcd34e:v1:s10:c0:be8fc4cfa3be0d85,ce166332-e10a-45b1-b807-27a8a9bcd34e:v1:s5:c0:9721079f83a1b783,ce166332-e10a-45b1-b807-27a8a9bcd34e:v1:s6:c0:1c9815bec4c8139d,Hong Kong Public Libraries - IT Activities,Hong Kong Public Libraries - IT Activities,Hong Kong Public Libraries - IT Activities,0.9999513626098633,0.9997455477714539,0.9997134804725647,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
"What is the date, time, and venue for the Subject Talk on 'New Era of IT'?",ce166332-e10a-45b1-b807-27a8a9bcd34e,ce166332-e10a-45b1-b807-27a8a9bcd34e:v1:s11:c0:b902a95b707a091e,ce166332-e10a-45b1-b807-27a8a9bcd34e,ce166332-e10a-45b1-b807-27a8a9bcd34e,ce166332-e10a-45b1-b807-27a8a9bcd34e,ce166332-e10a-45b1-b807-27a8a9bcd34e:v1:s5:c0:9721079f83a1b783,ce166332-e10a-45b1-b807-27a8a9bcd34e:v1:s4:c0:ce9d9298f6f1228a,ce166332-e10a-45b1-b807-27a8a9bcd34e:v1:s7:c0:30b054f4272b766f,Hong Kong Public Libraries - IT Activities,Hong Kong Public Libraries - IT Activities,Hong Kong Public Libraries - IT Activities,0.9999518394470215,0.999948263168335,0.9999469518661499,True,True,True,1.0,True,True,False,reranker_problem,Expected chunk was retrieved but removed after reranking. Inspect reranker scores or increase RERANK_TOP_N.,
"What is the date, time, and venue for the Workshop on 'New Era of IT'?",ce166332-e10a-45b1-b807-27a8a9bcd34e,ce166332-e10a-45b1-b807-27a8a9bcd34e:v1:s2:c0:ecdd920fb3ea86e0,ce166332-e10a-45b1-b807-27a8a9bcd34e,ce166332-e10a-45b1-b807-27a8a9bcd34e,ce166332-e10a-45b1-b807-27a8a9bcd34e,ce166332-e10a-45b1-b807-27a8a9bcd34e:v1:s4:c0:ce9d9298f6f1228a,ce166332-e10a-45b1-b807-27a8a9bcd34e:v1:s2:c0:ecdd920fb3ea86e0,ce166332-e10a-45b1-b807-27a8a9bcd34e:v1:s7:c0:30b054f4272b766f,Hong Kong Public Libraries - IT Activities,Hong Kong Public Libraries - IT Activities,Hong Kong Public Libraries - IT Activities,0.9999594688415527,0.9999576807022095,0.9999575614929199,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
"What are the date, time, and venue for the Workshop on 'New Era of IT'?",ce166332-e10a-45b1-b807-27a8a9bcd34e,ce166332-e10a-45b1-b807-27a8a9bcd34e:v1:s6:c0:1c9815bec4c8139d,ce166332-e10a-45b1-b807-27a8a9bcd34e,ce166332-e10a-45b1-b807-27a8a9bcd34e,ce166332-e10a-45b1-b807-27a8a9bcd34e,ce166332-e10a-45b1-b807-27a8a9bcd34e:v1:s4:c0:ce9d9298f6f1228a,ce166332-e10a-45b1-b807-27a8a9bcd34e:v1:s6:c0:1c9815bec4c8139d,ce166332-e10a-45b1-b807-27a8a9bcd34e:v1:s5:c0:9721079f83a1b783,Hong Kong Public Libraries - IT Activities,Hong Kong Public Libraries - IT Activities,Hong Kong Public Libraries - IT Activities,0.9999569654464722,0.999951958656311,0.9999485015869141,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What are the dates for the 'Driving towards a Liveable and Vibrant World City' Roving Exhibition at Po On Road Public Library?,d22fadb8-5a7a-4244-84d1-ddc497f89c60,d22fadb8-5a7a-4244-84d1-ddc497f89c60:v1:s10:c0:7d71d911520c6420,64d0cf01-8acd-4853-a297-5419978dc695,d22fadb8-5a7a-4244-84d1-ddc497f89c60,d22fadb8-5a7a-4244-84d1-ddc497f89c60,64d0cf01-8acd-4853-a297-5419978dc695:v1:s6:c0:2007d2847947f825,d22fadb8-5a7a-4244-84d1-ddc497f89c60:v1:s10:c0:7d71d911520c6420,d22fadb8-5a7a-4244-84d1-ddc497f89c60:v1:s3:c0:7d47922b9d477970,Hong Kong Public Libraries - Talks / Workshops,Hong Kong Public Libraries - Exhibitions,Hong Kong Public Libraries - Exhibitions,0.9999675750732422,0.9999547004699707,0.9996482133865356,False,True,True,0.5,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What are the dates for the Beat the Heat Project Roving Exhibition at Lam Tin Public Library?,d22fadb8-5a7a-4244-84d1-ddc497f89c60,d22fadb8-5a7a-4244-84d1-ddc497f89c60:v1:s11:c0:b153184f6cb4d875,d22fadb8-5a7a-4244-84d1-ddc497f89c60,afd45438-71b1-4fd1-9007-13ab2723360d,168ef7c9-d20f-41ef-a1f7-922e3693c951,d22fadb8-5a7a-4244-84d1-ddc497f89c60:v1:s11:c0:b153184f6cb4d875,afd45438-71b1-4fd1-9007-13ab2723360d:v1:s4:c0:8e2302e6949fd9e7,168ef7c9-d20f-41ef-a1f7-922e3693c951:v1:s4:c0:8e2302e6949fd9e7,Hong Kong Public Libraries - Exhibitions,Hong Kong Public Libraries - Reading Activities,Hong Kong Public Libraries - Reading Activities,0.9998598098754883,0.9989027976989746,0.9987824559211731,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What are the dates for the 'Driving towards a Liveable and Vibrant World City' Roving Exhibition at Aberdeen Public Library?,d22fadb8-5a7a-4244-84d1-ddc497f89c60,d22fadb8-5a7a-4244-84d1-ddc497f89c60:v1:s2:c0:4a4ba5d6b8c3d4e1,64d0cf01-8acd-4853-a297-5419978dc695,d22fadb8-5a7a-4244-84d1-ddc497f89c60,d22fadb8-5a7a-4244-84d1-ddc497f89c60,64d0cf01-8acd-4853-a297-5419978dc695:v1:s2:c0:c2e6d3a80a66987f,d22fadb8-5a7a-4244-84d1-ddc497f89c60:v1:s2:c0:4a4ba5d6b8c3d4e1,d22fadb8-5a7a-4244-84d1-ddc497f89c60:v1:s10:c0:7d71d911520c6420,Hong Kong Public Libraries - Talks / Workshops,Hong Kong Public Libraries - Exhibitions,Hong Kong Public Libraries - Exhibitions,0.9999457597732544,0.9999065399169922,0.9996686577796936,False,True,True,0.5,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What are the dates for the 'Driving towards a Liveable and Vibrant World City' Roving Exhibition at Sheung Shui Public Library?,d22fadb8-5a7a-4244-84d1-ddc497f89c60,d22fadb8-5a7a-4244-84d1-ddc497f89c60:v1:s3:c0:7d47922b9d477970,d22fadb8-5a7a-4244-84d1-ddc497f89c60,d22fadb8-5a7a-4244-84d1-ddc497f89c60,d22fadb8-5a7a-4244-84d1-ddc497f89c60,d22fadb8-5a7a-4244-84d1-ddc497f89c60:v1:s3:c0:7d47922b9d477970,d22fadb8-5a7a-4244-84d1-ddc497f89c60:v1:s2:c0:4a4ba5d6b8c3d4e1,d22fadb8-5a7a-4244-84d1-ddc497f89c60:v1:s7:c0:416546fc8c5b593d,Hong Kong Public Libraries - Exhibitions,Hong Kong Public Libraries - Exhibitions,Hong Kong Public Libraries - Exhibitions,0.9999370574951172,0.9997492432594299,0.999733030796051,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What are the dates and venue for the roving exhibition introducing the 'Hong Kong Memory' website?,d22fadb8-5a7a-4244-84d1-ddc497f89c60,d22fadb8-5a7a-4244-84d1-ddc497f89c60:v1:s4:c0:eff7191327458a48,d22fadb8-5a7a-4244-84d1-ddc497f89c60,d22fadb8-5a7a-4244-84d1-ddc497f89c60,d22fadb8-5a7a-4244-84d1-ddc497f89c60,d22fadb8-5a7a-4244-84d1-ddc497f89c60:v1:s4:c0:eff7191327458a48,d22fadb8-5a7a-4244-84d1-ddc497f89c60:v1:s9:c0:99d24b65c3b7448d,d22fadb8-5a7a-4244-84d1-ddc497f89c60:v1:s3:c0:7d47922b9d477970,Hong Kong Public Libraries - Exhibitions,Hong Kong Public Libraries - Exhibitions,Hong Kong Public Libraries - Exhibitions,0.9998359680175781,0.9998253583908081,0.9958409667015076,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What are the dates for the 'Early Chinese Photography Collection of Moonchu Foundation' Roving Exhibition at Shui Wo Street Public Library?,d22fadb8-5a7a-4244-84d1-ddc497f89c60,d22fadb8-5a7a-4244-84d1-ddc497f89c60:v1:s5:c0:0add681554715ee0,d22fadb8-5a7a-4244-84d1-ddc497f89c60,79cba5eb-d3b2-45d4-99bb-d960a68dafff,79cba5eb-d3b2-45d4-99bb-d960a68dafff,d22fadb8-5a7a-4244-84d1-ddc497f89c60:v1:s5:c0:0add681554715ee0,79cba5eb-d3b2-45d4-99bb-d960a68dafff:v1:s7:c0:a9185c5a93892beb,79cba5eb-d3b2-45d4-99bb-d960a68dafff:v1:s8:c0:964de736803064e1,Hong Kong Public Libraries - Exhibitions,Hong Kong Public Libraries - Programme Calendar,Hong Kong Public Libraries - Programme Calendar,0.999944806098938,0.9999319314956665,0.9999231100082397,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Which mobile payment services are supported for paying overdue fines and reservation fees on the My Library app?,d3d0c789-aec8-45c8-b351-7bcbd9318588,d3d0c789-aec8-45c8-b351-7bcbd9318588:v1:s1:c0:0743cd413e40deae,d3d0c789-aec8-45c8-b351-7bcbd9318588,fe7b4c9a-e957-4add-8fc3-670fe768dcd2,d3d0c789-aec8-45c8-b351-7bcbd9318588,d3d0c789-aec8-45c8-b351-7bcbd9318588:v1:s1:c0:0743cd413e40deae,fe7b4c9a-e957-4add-8fc3-670fe768dcd2:v1:s0:c0:c376458399b66891,d3d0c789-aec8-45c8-b351-7bcbd9318588:v1:s0:c0:2ece06900908e1ba,Hong Kong Public Libraries - My Library - The Official Mobile App,Hong Kong Public Libraries - Frequently Asked Questions,Hong Kong Public Libraries - My Library - The Official Mobile App,0.9989309906959534,0.9943749308586121,0.9711563587188721,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
When and where is the Roving Exhibition of Winning Entries of the 36th Hong Kong Print Awards held?,d664d284-74ef-4c66-9656-d03f6dfdfb63,d664d284-74ef-4c66-9656-d03f6dfdfb63:v1:s4:c0:96db954e917be53e,d664d284-74ef-4c66-9656-d03f6dfdfb63,5b37a8c7-8399-49ee-8e43-b38ab8080170,d22fadb8-5a7a-4244-84d1-ddc497f89c60,d664d284-74ef-4c66-9656-d03f6dfdfb63:v1:s4:c0:96db954e917be53e,5b37a8c7-8399-49ee-8e43-b38ab8080170:v1:s10:c0:b6d2d4a69c829427,d22fadb8-5a7a-4244-84d1-ddc497f89c60:v1:s7:c0:416546fc8c5b593d,Hong Kong Public Libraries - Programme Highlights,Hong Kong Public Libraries - Awards / Competitions,Hong Kong Public Libraries - Exhibitions,0.9999344348907471,0.9965407252311707,0.9736658930778503,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Which mobile library stop at Hau Tak Estate was suspended on 06.06.2026 due to urgent maintenance?,d813fb41-9156-4ec2-b6a3-211349dcb73e,d813fb41-9156-4ec2-b6a3-211349dcb73e:v1:s1:c0:70c195a4d381618d,777bb116-6af0-46f6-8fa4-1fb40febbc2d,d813fb41-9156-4ec2-b6a3-211349dcb73e,8c687299-209f-483c-b43a-b368b07545fb,777bb116-6af0-46f6-8fa4-1fb40febbc2d:v1:s1:c0:80d23a0dd52e6f1c,d813fb41-9156-4ec2-b6a3-211349dcb73e:v1:s1:c0:70c195a4d381618d,8c687299-209f-483c-b43a-b368b07545fb:v1:s1:c0:f4d60996e4eb9fd3,Hong Kong Public Libraries - Temporary Suspension of Mobile Library Services – Mobile Library 2,Hong Kong Public Libraries - Temporary Suspension of Mobile Library Services – Mobile Library 2,Hong Kong Public Libraries - Temporary Suspension of Mobile Library Services – Mobile Library 2,0.8609278367843883,0.8607134049493106,0.8607097094616649,False,True,True,0.5,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Which department in Hong Kong is responsible for providing public library services?,d85949f9-6adc-4527-b59c-e0067a469a9d,d85949f9-6adc-4527-b59c-e0067a469a9d:v1:s0:c0:ed29f80ad757e01b,d85949f9-6adc-4527-b59c-e0067a469a9d,d85949f9-6adc-4527-b59c-e0067a469a9d,d85949f9-6adc-4527-b59c-e0067a469a9d,d85949f9-6adc-4527-b59c-e0067a469a9d:v1:s0:c0:ed29f80ad757e01b,d85949f9-6adc-4527-b59c-e0067a469a9d:v1:s0:c1:9b29624aa7db9016,d85949f9-6adc-4527-b59c-e0067a469a9d:v1:s0:c5:d5096f6a6bad3bae,Hong Kong Public Libraries - Introduction,Hong Kong Public Libraries - Introduction,Hong Kong Public Libraries - Introduction,0.9986553192138672,0.9981889128684998,0.9977719187736511,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What are the five specific ways the Hong Kong Public Libraries aims to serve the public?,d85949f9-6adc-4527-b59c-e0067a469a9d,d85949f9-6adc-4527-b59c-e0067a469a9d:v1:s0:c1:9b29624aa7db9016,d85949f9-6adc-4527-b59c-e0067a469a9d,d85949f9-6adc-4527-b59c-e0067a469a9d,d85949f9-6adc-4527-b59c-e0067a469a9d,d85949f9-6adc-4527-b59c-e0067a469a9d:v1:s0:c1:9b29624aa7db9016,d85949f9-6adc-4527-b59c-e0067a469a9d:v1:s0:c2:195b7270327661f2,d85949f9-6adc-4527-b59c-e0067a469a9d:v1:s0:c5:d5096f6a6bad3bae,Hong Kong Public Libraries - Introduction,Hong Kong Public Libraries - Introduction,Hong Kong Public Libraries - Introduction,0.9997810125350952,0.9990043044090271,0.9985966086387634,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
How many static libraries are part of the Hong Kong Public Libraries network?,d85949f9-6adc-4527-b59c-e0067a469a9d,d85949f9-6adc-4527-b59c-e0067a469a9d:v1:s0:c2:195b7270327661f2,d85949f9-6adc-4527-b59c-e0067a469a9d,e10f6ca5-51af-4882-bced-65ceaf5edc94,8e28f067-9f45-4a81-81e2-f3df020b95ce,d85949f9-6adc-4527-b59c-e0067a469a9d:v1:s0:c5:d5096f6a6bad3bae,e10f6ca5-51af-4882-bced-65ceaf5edc94:v1:s4:c0:7741870afdbd58fe,8e28f067-9f45-4a81-81e2-f3df020b95ce:v1:s4:c0:7741870afdbd58fe,Hong Kong Public Libraries - Introduction,Hong Kong Public Libraries,Hong Kong Public Libraries,0.9889216423034668,0.0003119213506579399,0.00030530529329553246,True,True,True,1.0,True,False,False,chunk_level_retrieval_problem,"Correct document was retrieved, but exact expected chunk was not. Check chunking, overlap, or expected_chunk_id.",
When did the Hong Kong Central Library open to the public?,d85949f9-6adc-4527-b59c-e0067a469a9d,d85949f9-6adc-4527-b59c-e0067a469a9d:v1:s0:c4:834858bf092a43d1,d85949f9-6adc-4527-b59c-e0067a469a9d,94e479bb-cb27-49ec-8cb7-280e0c308229,e10f6ca5-51af-4882-bced-65ceaf5edc94,d85949f9-6adc-4527-b59c-e0067a469a9d:v1:s0:c4:834858bf092a43d1,94e479bb-cb27-49ec-8cb7-280e0c308229:v1:s0:c0:413b4f6f8d565b46,e10f6ca5-51af-4882-bced-65ceaf5edc94:v1:s8:c0:fc13963e18a06e1b,Hong Kong Public Libraries - Introduction,Hong Kong Public Libraries - Hong Kong Central Library Introduction,Hong Kong Public Libraries,0.9984679818153381,0.9342172145843506,0.03149644657969475,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What facilities are provided by the Library's hiring facilities?,d85949f9-6adc-4527-b59c-e0067a469a9d,d85949f9-6adc-4527-b59c-e0067a469a9d:v1:s0:c5:d5096f6a6bad3bae,bbaa337b-f76b-4a05-9a29-af000e66bc1d,d3ce3c7b-e52d-4b32-a640-1cff7f6ae5f3,9e9ca7da-8451-4aaa-902b-1a913d1ef33f,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s15:c0:96c1b8b132626e66,d3ce3c7b-e52d-4b32-a640-1cff7f6ae5f3:v1:s0:c0:17c8f5fa64a672b9,9e9ca7da-8451-4aaa-902b-1a913d1ef33f:v1:s8:c0:fc13963e18a06e1b,HKPL Library List PDF,Hong Kong Public Libraries - Hiring Facilities at Hong Kong Central Library,Hong Kong Public Libraries,0.9987316727638245,0.9971218705177307,0.996240496635437,False,False,False,0.0,False,False,False,retrieval_problem,"Expected document was not retrieved by PGVector. Check embeddings, query wording, ingestion, or increase SIMILARITY_TOP_K.",
Where is the 'Joyful Family Reading Carnival' held during the Hong Kong Reading Week 2026?,d8894655-28f2-4a42-ac44-421901305804,d8894655-28f2-4a42-ac44-421901305804:v1:s0:c1:e774d2f51fac3740,d8894655-28f2-4a42-ac44-421901305804,d8894655-28f2-4a42-ac44-421901305804,79cba5eb-d3b2-45d4-99bb-d960a68dafff,d8894655-28f2-4a42-ac44-421901305804:v1:s0:c1:e774d2f51fac3740,d8894655-28f2-4a42-ac44-421901305804:v1:s0:c0:7a190d36235b34f4,79cba5eb-d3b2-45d4-99bb-d960a68dafff:v1:s0:c0:59418c50c9886ef1,Hong Kong Public Libraries - Hong Kong Reading Week 2026,Hong Kong Public Libraries - Hong Kong Reading Week 2026,Hong Kong Public Libraries - Programme Calendar,0.9995089769363403,0.8928209543228149,0.7543676495552063,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What are the specific character requirements for the strong passwords required by HKPL starting from 7 June 2022?,d94189a2-fdc8-40cb-8484-a1621cfcc6de,d94189a2-fdc8-40cb-8484-a1621cfcc6de:v1:s0:c0:0665e6b50f2496ce,fe7b4c9a-e957-4add-8fc3-670fe768dcd2,d94189a2-fdc8-40cb-8484-a1621cfcc6de,d94189a2-fdc8-40cb-8484-a1621cfcc6de,fe7b4c9a-e957-4add-8fc3-670fe768dcd2:v1:s1:c0:0665e6b50f2496ce,d94189a2-fdc8-40cb-8484-a1621cfcc6de:v1:s0:c0:0665e6b50f2496ce,d94189a2-fdc8-40cb-8484-a1621cfcc6de:v1:s0:c5:ea35ce4f9d5d5472,Hong Kong Public Libraries - Frequently Asked Questions,HKPL FAQ,HKPL FAQ,0.9998754262924194,0.9998657703399658,0.9992581009864807,False,True,True,0.5,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
How often are readers required to change their online passwords after the new strong password measure was implemented on 7 June 2022?,d94189a2-fdc8-40cb-8484-a1621cfcc6de,d94189a2-fdc8-40cb-8484-a1621cfcc6de:v1:s0:c1:07cfce8508027a6b,fe7b4c9a-e957-4add-8fc3-670fe768dcd2,d94189a2-fdc8-40cb-8484-a1621cfcc6de,d94189a2-fdc8-40cb-8484-a1621cfcc6de,fe7b4c9a-e957-4add-8fc3-670fe768dcd2:v1:s1:c5:40513bbf7bf3f8a4,d94189a2-fdc8-40cb-8484-a1621cfcc6de:v1:s0:c1:07cfce8508027a6b,d94189a2-fdc8-40cb-8484-a1621cfcc6de:v1:s0:c5:ea35ce4f9d5d5472,Hong Kong Public Libraries - Frequently Asked Questions,HKPL FAQ,HKPL FAQ,0.9996520280838013,0.9995688796043396,0.9995648264884949,False,True,True,0.5,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What steps must a reader take if they have forgotten their email address or have not registered any email address for their HKPL account?,d94189a2-fdc8-40cb-8484-a1621cfcc6de,d94189a2-fdc8-40cb-8484-a1621cfcc6de:v1:s0:c2:b7ceb0abd70611a5,fe7b4c9a-e957-4add-8fc3-670fe768dcd2,bbed2c76-50e5-4869-85c4-9e9241d53db8,fe7b4c9a-e957-4add-8fc3-670fe768dcd2,fe7b4c9a-e957-4add-8fc3-670fe768dcd2:v1:s1:c7:c49b8647c4dc4488,bbed2c76-50e5-4869-85c4-9e9241d53db8:v1:s1:c0:87a7d6dea18bff57,fe7b4c9a-e957-4add-8fc3-670fe768dcd2:v1:s1:c2:c993f8874171180a,Hong Kong Public Libraries - Frequently Asked Questions,Hong Kong Public Libraries - HKPL Newsletter (e-version) Subscription,Hong Kong Public Libraries - Frequently Asked Questions,0.6912609522783201,0.6821639334510612,0.6298957875402063,False,False,True,0.25,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
